State,year,Categorie,returns,Taxcategory,taxreturns,ReturnsCategory,overallreturns,AmountCategory,Amount
SC,2013,Health Care,49054,,,,,,
SC,2013,Industrials,35075,,,,,,
SC,2013,Information Technology,4069,,,,,,
SC,2013,Real Estate,13915,,,,,,
SC,2013,Others,26254,,,,,,
SC,2014,Energy,32745,Direct tax,88212,Total Returns filed,172964,Total Dollar Amount,8636234.48
SC,2014,Financials,11490,Indirect tax,84752,Filed by WK Product,58808,Dollar Amount by product ,1440252.24
SC,2014,Health Care,26757,,,,,,
SC,2014,Industrials,24838,,,,,,
SC,2014,Information Technology,49660,,,,,,
SC,2014,Real Estate,15892,,,,,,
SC,2014,Others,11582,,,,,,
SC,2015,Energy,44368,Direct tax,81977,Total Returns filed,199942,Total Dollar Amount,8636234.48
SC,2015,Financials,13916,Indirect tax,117965,Filed by WK Product,93973,Dollar Amount by product ,1440252.24
SC,2015,Health Care,42664,,,,,,
SC,2015,Industrials,49800,,,,,,
SC,2015,Information Technology,37648,,,,,,
SC,2015,Real Estate,4355,,,,,,
SC,2015,Others,7191,,,,,,
SC,2016,Energy,17092,Direct tax,74100,Total Returns filed,145293,Total Dollar Amount,8636234.48
SC,2016,Financials,36992,Indirect tax,71193,Filed by WK Product,27606,Dollar Amount by product ,1440252.24
SC,2016,Health Care,40668,,,,,,
SC,2016,Industrials,2522,,,,,,
SC,2016,Information Technology,4076,,,,,,
SC,2016,Real Estate,16651,,,,,,
SC,2016,Others,27292,,,,,,
SD,2010,Energy,16441,Direct tax,61995,Total Returns filed,144173,Total Dollar Amount,8636234.48
SD,2010,Financials,4223,Indirect tax,82178,Filed by WK Product,40369,Dollar Amount by product ,1440252.24
SD,2010,Health Care,32721,,,,,,
SD,2010,Industrials,30225,,,,,,
SD,2010,Information Technology,22524,,,,,,
SD,2010,Real Estate,18183,,,,,,
SD,2010,Others,19856,,,,,,
SD,2011,Energy,16123,Direct tax,84608,Total Returns filed,183929,Total Dollar Amount,8636234.48
SD,2011,Financials,9266,Indirect tax,99321,Filed by WK Product,33108,Dollar Amount by product ,1440252.24
SD,2011,Health Care,44134,,,,,,
SD,2011,Industrials,9962,,,,,,
SD,2011,Information Technology,17949,,,,,,
SD,2011,Real Estate,49549,,,,,,
SD,2011,Others,36946,,,,,,
SD,2012,Energy,18034,Direct tax,96112,Total Returns filed,223515,Total Dollar Amount,8636234.48
SD,2012,Financials,36026,Indirect tax,127403,Filed by WK Product,62585,Dollar Amount by product ,1440252.24
SD,2012,Health Care,28556,,,,,,
SD,2012,Industrials,35213,,,,,,
SD,2012,Information Technology,49230,,,,,,
SD,2012,Real Estate,26070,,,,,,
SD,2012,Others,30386,,,,,,
SD,2013,Energy,27974,Direct tax,114680,Total Returns filed,220537,Total Dollar Amount,8636234.48
SD,2013,Financials,47170,Indirect tax,105857,Filed by WK Product,79394,Dollar Amount by product ,1440252.24
SD,2013,Health Care,1347,,,,,,
SD,2013,Industrials,45768,,,,,,
SD,2013,Information Technology,22451,,,,,,
SD,2013,Real Estate,36616,,,,,,
SD,2013,Others,39211,,,,,,
SD,2014,Energy,43075,Direct tax,93797,Total Returns filed,203905,Total Dollar Amount,8636234.48
SD,2014,Financials,20105,Indirect tax,110108,Filed by WK Product,85641,Dollar Amount by product ,1440252.24
SD,2014,Health Care,31800,,,,,,
SD,2014,Industrials,25472,,,,,,
SD,2014,Information Technology,5940,,,,,,
SD,2014,Real Estate,31811,,,,,,
SD,2014,Others,45702,,,,,,
SD,2015,Energy,16669,Direct tax,136253,Total Returns filed,227088,Total Dollar Amount,8636234.48
SD,2015,Financials,23920,Indirect tax,90835,Filed by WK Product,40876,Dollar Amount by product ,1440252.24
SD,2015,Health Care,39540,,,,,,
SD,2015,Industrials,42465,,,,,,
SD,2015,Information Technology,46087,,,,,,
SD,2015,Real Estate,18991,,,,,,
SD,2015,Others,39416,,,,,,
SD,2016,Energy,38604,Direct tax,88415,Total Returns filed,163730,Total Dollar Amount,8636234.48
SD,2016,Financials,13845,Indirect tax,75315,Filed by WK Product,67130,Dollar Amount by product ,1440252.24
SD,2016,Health Care,31701,,,,,,
SD,2016,Industrials,20374,,,,,,
SD,2016,Information Technology,5405,,,,,,
SD,2016,Real Estate,27565,,,,,,
SD,2016,Others,26236,,,,,,
TN,2010,Energy,7294,Direct tax,88934,Total Returns filed,156023,Total Dollar Amount,8636234.48
TN,2010,Financials,49853,Indirect tax,67089,Filed by WK Product,45247,Dollar Amount by product ,1440252.24
TN,2010,Health Care,29689,,,,,,
TN,2010,Industrials,7077,,,,,,
TN,2010,Information Technology,11287,,,,,,
TN,2010,Real Estate,17030,,,,,,
TN,2010,Others,33793,,,,,,
TN,2011,Energy,44993,Direct tax,79920,Total Returns filed,142713,Total Dollar Amount,8636234.48
TN,2011,Financials,4659,Indirect tax,62793,Filed by WK Product,24262,Dollar Amount by product ,1440252.24
TN,2011,Health Care,29374,,,,,,
TN,2011,Industrials,26775,,,,,,
TN,2011,Information Technology,24551,,,,,,
TN,2011,Real Estate,4927,,,,,,
TN,2011,Others,7434,,,,,,
TN,2012,Energy,3354,Direct tax,113884,Total Returns filed,193023,Total Dollar Amount,8636234.48
TN,2012,Financials,28793,Indirect tax,79139,Filed by WK Product,90721,Dollar Amount by product ,1440252.24
TN,2012,Health Care,43840,,,,,,
TN,2012,Industrials,37092,,,,,,
TN,2012,Information Technology,35714,,,,,,
TN,2012,Real Estate,41695,,,,,,
TN,2012,Others,2535,,,,,,
TN,2013,Energy,7928,Direct tax,70472,Total Returns filed,138179,Total Dollar Amount,8636234.48
TN,2013,Financials,5116,Indirect tax,67707,Filed by WK Product,64945,Dollar Amount by product ,1440252.24
TN,2013,Health Care,18252,,,,,,
TN,2013,Industrials,30008,,,,,,
TN,2013,Information Technology,14502,,,,,,
TN,2013,Real Estate,40444,,,,,,
TN,2013,Others,21929,,,,,,
TN,2014,Energy,31351,Direct tax,112653,Total Returns filed,201166,Total Dollar Amount,8636234.48
TN,2014,Financials,47462,Indirect tax,88513,Filed by WK Product,90525,Dollar Amount by product ,1440252.24
TN,2014,Health Care,11671,,,,,,
TN,2014,Industrials,31178,,,,,,
TN,2014,Information Technology,5823,,,,,,
TN,2014,Real Estate,33664,,,,,,
TN,2014,Others,40017,,,,,,
TN,2015,Energy,27944,Direct tax,77160,Total Returns filed,154319,Total Dollar Amount,8636234.48
TN,2015,Financials,47046,Indirect tax,77159,Filed by WK Product,60185,Dollar Amount by product ,1440252.24
TN,2015,Health Care,7729,,,,,,
TN,2015,Industrials,43879,,,,,,
TN,2015,Information Technology,3102,,,,,,
TN,2015,Real Estate,21370,,,,,,
TN,2015,Others,3249,,,,,,
TN,2016,Energy,20829,Direct tax,80749,Total Returns filed,179441,Total Dollar Amount,8636234.48
TN,2016,Financials,15113,Indirect tax,98692,Filed by WK Product,53833,Dollar Amount by product ,1440252.24
TN,2016,Health Care,17557,,,,,,
TN,2016,Industrials,46009,,,,,,
TN,2016,Information Technology,35957,,,,,,
TN,2016,Real Estate,5215,,,,,,
TN,2016,Others,38761,,,,,,
TX,2010,Energy,10017,Direct tax,75352,Total Returns filed,160322,Total Dollar Amount,8636234.48
TX,2010,Financials,26904,Indirect tax,84970,Filed by WK Product,35271,Dollar Amount by product ,1440252.24
TX,2010,Health Care,44289,,,,,,
TX,2010,Industrials,38999,,,,,,
TX,2010,Information Technology,16579,,,,,,
TX,2010,Real Estate,19162,,,,,,
TX,2010,Others,4372,,,,,,
TX,2011,Energy,33371,Direct tax,94346,Total Returns filed,219409,Total Dollar Amount,8636234.48
TX,2011,Financials,40272,Indirect tax,125063,Filed by WK Product,96540,Dollar Amount by product ,1440252.24
TX,2011,Health Care,43161,,,,,,
TX,2011,Industrials,46881,,,,,,
TX,2011,Information Technology,28637,,,,,,
TX,2011,Real Estate,21339,,,,,,
TX,2011,Others,5748,,,,,,
TX,2012,Energy,23450,Direct tax,52932,Total Returns filed,126028,Total Dollar Amount,8636234.48
TX,2012,Financials,5824,Indirect tax,73096,Filed by WK Product,39069,Dollar Amount by product ,1440252.24
TX,2012,Health Care,29656,,,,,,
TX,2012,Industrials,14199,,,,,,
TX,2012,Information Technology,1054,,,,,,
TX,2012,Real Estate,39285,,,,,,
TX,2012,Others,12560,,,,,,
TX,2013,Energy,18248,Direct tax,55646,Total Returns filed,129408,Total Dollar Amount,8636234.48
TX,2013,Financials,34768,Indirect tax,73762,Filed by WK Product,43999,Dollar Amount by product ,1440252.24
TX,2013,Health Care,14837,,,,,,
TX,2013,Industrials,21973,,,,,,
TX,2013,Information Technology,27092,,,,,,
TX,2013,Real Estate,3396,,,,,,
TX,2013,Others,9094,,,,,,
TX,2014,Energy,20170,Direct tax,66020,Total Returns filed,150045,Total Dollar Amount,8636234.48
TX,2014,Financials,2382,Indirect tax,84025,Filed by WK Product,61519,Dollar Amount by product ,1440252.24
TX,2014,Health Care,42706,,,,,,
TX,2014,Industrials,46594,,,,,,
TX,2014,Information Technology,2434,,,,,,
TX,2014,Real Estate,24136,,,,,,
TX,2014,Others,11623,,,,,,
TX,2015,Energy,49947,Direct tax,73479,Total Returns filed,128909,Total Dollar Amount,8636234.48
TX,2015,Financials,20830,Indirect tax,55430,Filed by WK Product,39962,Dollar Amount by product ,1440252.24
TX,2015,Health Care,4212,,,,,,
TX,2015,Industrials,31568,,,,,,
TX,2015,Information Technology,6096,,,,,,
TX,2015,Real Estate,14272,,,,,,
TX,2015,Others,1984,,,,,,
TX,2016,Energy,9290,Direct tax,61709,Total Returns filed,123417,Total Dollar Amount,8636234.48
TX,2016,Financials,8026,Indirect tax,61708,Filed by WK Product,27152,Dollar Amount by product ,1440252.24
TX,2016,Health Care,21698,,,,,,
TX,2016,Industrials,8665,,,,,,
TX,2016,Information Technology,23673,,,,,,
TX,2016,Real Estate,41713,,,,,,
TX,2016,Others,10352,,,,,,
UT,2010,Energy,29713,Direct tax,111723,Total Returns filed,206893,Total Dollar Amount,8636234.48
UT,2010,Financials,14863,Indirect tax,95170,Filed by WK Product,57931,Dollar Amount by product ,1440252.24
UT,2010,Health Care,42346,,,,,,
UT,2010,Industrials,14037,,,,,,
UT,2010,Information Technology,43842,,,,,,
UT,2010,Real Estate,34084,,,,,,
UT,2010,Others,28008,,,,,,
UT,2011,Energy,18544,Direct tax,52500,Total Returns filed,131250,Total Dollar Amount,8636234.48
UT,2011,Financials,20453,Indirect tax,78750,Filed by WK Product,53813,Dollar Amount by product ,1440252.24
UT,2011,Health Care,11132,,,,,,
UT,2011,Industrials,16327,,,,,,
UT,2011,Information Technology,15674,,,,,,
UT,2011,Real Estate,35827,,,,,,
UT,2011,Others,13293,,,,,,
UT,2012,Energy,22452,Direct tax,94923,Total Returns filed,169505,Total Dollar Amount,8636234.48
UT,2012,Financials,34874,Indirect tax,74582,Filed by WK Product,71193,Dollar Amount by product ,1440252.24
UT,2012,Health Care,36205,,,,,,
UT,2012,Industrials,5153,,,,,,
UT,2012,Information Technology,36881,,,,,,
UT,2012,Real Estate,24095,,,,,,
UT,2012,Others,9845,,,,,,
UT,2013,Energy,37518,Direct tax,100954,Total Returns filed,210320,Total Dollar Amount,8636234.48
UT,2013,Financials,31762,Indirect tax,109366,Filed by WK Product,50477,Dollar Amount by product ,1440252.24
UT,2013,Health Care,37708,,,,,,
UT,2013,Industrials,35458,,,,,,
UT,2013,Information Technology,2071,,,,,,
UT,2013,Real Estate,18916,,,,,,
UT,2013,Others,46887,,,,,,
UT,2014,Energy,3573,Direct tax,113158,Total Returns filed,195099,Total Dollar Amount,8636234.48
UT,2014,Financials,43413,Indirect tax,81941,Filed by WK Product,79991,Dollar Amount by product ,1440252.24
UT,2014,Health Care,36577,,,,,,
UT,2014,Industrials,43233,,,,,,
UT,2014,Information Technology,10031,,,,,,
UT,2014,Real Estate,33431,,,,,,
UT,2014,Others,24841,,,,,,
UT,2015,Energy,43423,Direct tax,79838,Total Returns filed,194726,Total Dollar Amount,8636234.48
UT,2015,Financials,35673,Indirect tax,114888,Filed by WK Product,97363,Dollar Amount by product ,1440252.24
UT,2015,Health Care,43572,,,,,,
UT,2015,Industrials,22792,,,,,,
UT,2015,Information Technology,26427,,,,,,
UT,2015,Real Estate,1848,,,,,,
UT,2015,Others,20991,,,,,,
UT,2016,Energy,25086,Direct tax,61764,Total Returns filed,154408,Total Dollar Amount,8636234.48
UT,2016,Financials,30242,Indirect tax,92644,Filed by WK Product,49411,Dollar Amount by product ,1440252.24
UT,2016,Health Care,19781,,,,,,
UT,2016,Industrials,6432,,,,,,
UT,2016,Information Technology,12169,,,,,,
UT,2016,Real Estate,45800,,,,,,
UT,2016,Others,14898,,,,,,
VT,2010,Energy,28940,Direct tax,91131,Total Returns filed,227827,Total Dollar Amount,8636234.48
VT,2010,Financials,48919,Indirect tax,136696,Filed by WK Product,95688,Dollar Amount by product ,1440252.24
VT,2010,Health Care,48703,,,,,,
VT,2010,Industrials,22069,,,,,,
VT,2010,Information Technology,4093,,,,,,
VT,2010,Real Estate,30963,,,,,,
VT,2010,Others,44140,,,,,,
VT,2011,Energy,20916,Direct tax,90236,Total Returns filed,214846,Total Dollar Amount,8636234.48
VT,2011,Financials,40210,Indirect tax,124610,Filed by WK Product,51564,Dollar Amount by product ,1440252.24
VT,2011,Health Care,29617,,,,,,
VT,2011,Industrials,46283,,,,,,
VT,2011,Information Technology,35731,,,,,,
VT,2011,Real Estate,35551,,,,,,
VT,2011,Others,6538,,,,,,
VT,2012,Energy,34111,Direct tax,87238,Total Returns filed,193861,Total Dollar Amount,8636234.48
VT,2012,Financials,23296,Indirect tax,106623,Filed by WK Product,63975,Dollar Amount by product ,1440252.24
VT,2012,Health Care,7951,,,,,,
VT,2012,Industrials,27493,,,,,,
VT,2012,Information Technology,17185,,,,,,
VT,2012,Real Estate,37759,,,,,,
VT,2012,Others,46066,,,,,,
VT,2013,Energy,43868,Direct tax,90107,Total Returns filed,180213,Total Dollar Amount,8636234.48
VT,2013,Financials,32985,Indirect tax,90106,Filed by WK Product,81096,Dollar Amount by product ,1440252.24
VT,2013,Health Care,18787,,,,,,
VT,2013,Industrials,25921,,,,,,
VT,2013,Information Technology,22085,,,,,,
VT,2013,Real Estate,28364,,,,,,
VT,2013,Others,8203,,,,,,
VT,2014,Energy,20096,Direct tax,103046,Total Returns filed,180781,Total Dollar Amount,8636234.48
VT,2014,Financials,40223,Indirect tax,77735,Filed by WK Product,65082,Dollar Amount by product ,1440252.24
VT,2014,Health Care,9858,,,,,,
VT,2014,Industrials,6440,,,,,,
VT,2014,Information Technology,21391,,,,,,
VT,2014,Real Estate,40985,,,,,,
VT,2014,Others,41788,,,,,,
VT,2015,Energy,38635,Direct tax,101051,Total Returns filed,183728,Total Dollar Amount,8636234.48
VT,2015,Financials,25608,Indirect tax,82677,Filed by WK Product,79004,Dollar Amount by product ,1440252.24
VT,2015,Health Care,4794,,,,,,
VT,2015,Industrials,33531,,,,,,
VT,2015,Information Technology,27190,,,,,,
VT,2015,Real Estate,4912,,,,,,
VT,2015,Others,49058,,,,,,
VT,2016,Energy,41293,Direct tax,119409,Total Returns filed,202387,Total Dollar Amount,8636234.48
VT,2016,Financials,14415,Indirect tax,82978,Filed by WK Product,93099,Dollar Amount by product ,1440252.24
VT,2016,Health Care,2153,,,,,,
VT,2016,Industrials,37162,,,,,,
VT,2016,Information Technology,39217,,,,,,
VT,2016,Real Estate,42578,,,,,,
VT,2016,Others,25569,,,,,,
VA,2010,Energy,33384,Direct tax,86784,Total Returns filed,197236,Total Dollar Amount,8636234.48
VA,2010,Financials,28855,Indirect tax,110452,Filed by WK Product,76923,Dollar Amount by product ,1440252.24
VA,2010,Health Care,47446,,,,,,
VA,2010,Industrials,6162,,,,,,
VA,2010,Information Technology,23436,,,,,,
VA,2010,Real Estate,35201,,,,,,
VA,2010,Others,22752,,,,,,
VA,2011,Energy,19673,Direct tax,76136,Total Returns filed,169191,Total Dollar Amount,8636234.48
VA,2011,Financials,4722,Indirect tax,93055,Filed by WK Product,84596,Dollar Amount by product ,1440252.24
VA,2011,Health Care,25450,,,,,,
VA,2011,Industrials,29058,,,,,,
VA,2011,Information Technology,28114,,,,,,
VA,2011,Real Estate,45213,,,,,,
VA,2011,Others,16961,,,,,,
VA,2012,Energy,17399,Direct tax,99930,Total Returns filed,188546,Total Dollar Amount,8636234.48
VA,2012,Financials,47464,Indirect tax,88616,Filed by WK Product,64106,Dollar Amount by product ,1440252.24
VA,2012,Health Care,26746,,,,,,
VA,2012,Industrials,38436,,,,,,
VA,2012,Information Technology,11252,,,,,,
VA,2012,Real Estate,20920,,,,,,
VA,2012,Others,26329,,,,,,
VA,2013,Energy,6439,Direct tax,90895,Total Returns filed,193393,Total Dollar Amount,8636234.48
VA,2013,Financials,20935,Indirect tax,102498,Filed by WK Product,83159,Dollar Amount by product ,1440252.24
VA,2013,Health Care,22078,,,,,,
VA,2013,Industrials,28328,,,,,,
VA,2013,Information Technology,46496,,,,,,
VA,2013,Real Estate,39810,,,,,,
VA,2013,Others,29307,,,,,,
VA,2014,Energy,40276,Direct tax,72342,Total Returns filed,160758,Total Dollar Amount,8636234.48
VA,2014,Financials,27463,Indirect tax,88416,Filed by WK Product,24114,Dollar Amount by product ,1440252.24
VA,2014,Health Care,6042,,,,,,
VA,2014,Industrials,23516,,,,,,
VA,2014,Information Technology,13297,,,,,,
VA,2014,Real Estate,14276,,,,,,
VA,2014,Others,35888,,,,,,
VA,2015,Energy,27589,Direct tax,103413,Total Returns filed,191505,Total Dollar Amount,8636234.48
VA,2015,Financials,8721,Indirect tax,88092,Filed by WK Product,70857,Dollar Amount by product ,1440252.24
VA,2015,Health Care,36554,,,,,,
VA,2015,Industrials,23089,,,,,,
VA,2015,Information Technology,33009,,,,,,
VA,2015,Real Estate,37774,,,,,,
VA,2015,Others,24769,,,,,,
VA,2016,Energy,45317,Direct tax,86181,Total Returns filed,172362,Total Dollar Amount,8636234.48
VA,2016,Financials,16626,Indirect tax,86181,Filed by WK Product,70669,Dollar Amount by product ,1440252.24
VA,2016,Health Care,13996,,,,,,
VA,2016,Industrials,4441,,,,,,
VA,2016,Information Technology,12995,,,,,,
VA,2016,Real Estate,31359,,,,,,
VA,2016,Others,47628,,,,,,
WA,2010,Energy,33100,Direct tax,76217,Total Returns filed,131408,Total Dollar Amount,8636234.48
WA,2010,Financials,8467,Indirect tax,55191,Filed by WK Product,64390,Dollar Amount by product ,1440252.24
WA,2010,Health Care,6345,,,,,,
WA,2010,Industrials,7293,,,,,,
WA,2010,Information Technology,23872,,,,,,
WA,2010,Real Estate,38818,,,,,,
WA,2010,Others,13513,,,,,,
WA,2011,Energy,22290,Direct tax,109329,Total Returns filed,185303,Total Dollar Amount,8636234.48
WA,2011,Financials,16230,Indirect tax,75974,Filed by WK Product,55591,Dollar Amount by product ,1440252.24
WA,2011,Health Care,22563,,,,,,
WA,2011,Industrials,37754,,,,,,
WA,2011,Information Technology,44417,,,,,,
WA,2011,Real Estate,2793,,,,,,
WA,2011,Others,39256,,,,,,
WA,2012,Energy,49091,Direct tax,146538,Total Returns filed,281802,Total Dollar Amount,8636234.48
WA,2012,Financials,27677,Indirect tax,135264,Filed by WK Product,90177,Dollar Amount by product ,1440252.24
WA,2012,Health Care,43986,,,,,,
WA,2012,Industrials,34749,,,,,,
WA,2012,Information Technology,46219,,,,,,
WA,2012,Real Estate,39376,,,,,,
WA,2012,Others,40704,,,,,,
WA,2013,Energy,14267,Direct tax,92672,Total Returns filed,168494,Total Dollar Amount,8636234.48
WA,2013,Financials,24988,Indirect tax,75822,Filed by WK Product,67398,Dollar Amount by product ,1440252.24
WA,2013,Health Care,20040,,,,,,
WA,2013,Industrials,44325,,,,,,
WA,2013,Information Technology,28095,,,,,,
WA,2013,Real Estate,23662,,,,,,
WA,2013,Others,13117,,,,,,
WA,2014,Energy,4167,Direct tax,87433,Total Returns filed,203332,Total Dollar Amount,8636234.48
WA,2014,Financials,44554,Indirect tax,115899,Filed by WK Product,40667,Dollar Amount by product ,1440252.24
WA,2014,Health Care,40213,,,,,,
WA,2014,Industrials,15476,,,,,,
WA,2014,Information Technology,33302,,,,,,
WA,2014,Real Estate,17826,,,,,,
WA,2014,Others,47794,,,,,,
WA,2015,Energy,23559,Direct tax,91601,Total Returns filed,160703,Total Dollar Amount,8636234.48
WA,2015,Financials,9618,Indirect tax,69102,Filed by WK Product,27320,Dollar Amount by product ,1440252.24
WA,2015,Health Care,1498,,,,,,
WA,2015,Industrials,8101,,,,,,
WA,2015,Information Technology,37441,,,,,,
WA,2015,Real Estate,48409,,,,,,
WA,2015,Others,32077,,,,,,
WA,2016,Energy,48235,Direct tax,140996,Total Returns filed,256355,Total Dollar Amount,8636234.48
WA,2016,Financials,32824,Indirect tax,115359,Filed by WK Product,97415,Dollar Amount by product ,1440252.24
WA,2016,Health Care,45482,,,,,,
WA,2016,Industrials,35497,,,,,,
WA,2016,Information Technology,27136,,,,,,
WA,2016,Real Estate,26966,,,,,,
WA,2016,Others,40215,,,,,,
WV,2010,Energy,39488,Direct tax,61280,Total Returns filed,142511,Total Dollar Amount,8636234.48
WV,2010,Financials,7852,Indirect tax,81231,Filed by WK Product,49879,Dollar Amount by product ,1440252.24
WV,2010,Health Care,22384,,,,,,
WV,2010,Industrials,9713,,,,,,
WV,2010,Information Technology,19995,,,,,,
WV,2010,Real Estate,7218,,,,,,
WV,2010,Others,35861,,,,,,
WV,2011,Energy,31713,Direct tax,79791,Total Returns filed,156451,Total Dollar Amount,8636234.48
WV,2011,Financials,16504,Indirect tax,76660,Filed by WK Product,67274,Dollar Amount by product ,1440252.24
WV,2011,Health Care,13142,,,,,,
WV,2011,Industrials,21801,,,,,,
WV,2011,Information Technology,20946,,,,,,
WV,2011,Real Estate,45838,,,,,,
WV,2011,Others,6507,,,,,,
WV,2012,Energy,25808,Direct tax,98962,Total Returns filed,170624,Total Dollar Amount,8636234.48
WV,2012,Financials,10783,Indirect tax,71662,Filed by WK Product,59719,Dollar Amount by product ,1440252.24
WV,2012,Health Care,12170,,,,,,
WV,2012,Industrials,28937,,,,,,
WV,2012,Information Technology,46989,,,,,,
WV,2012,Real Estate,23060,,,,,,
WV,2012,Others,22877,,,,,,
WV,2013,Energy,22084,Direct tax,103701,Total Returns filed,225435,Total Dollar Amount,8636234.48
WV,2013,Financials,18073,Indirect tax,121734,Filed by WK Product,58614,Dollar Amount by product ,1440252.24
WV,2013,Health Care,46921,,,,,,
WV,2013,Industrials,47528,,,,,,
WV,2013,Information Technology,42219,,,,,,
WV,2013,Real Estate,5122,,,,,,
WV,2013,Others,43488,,,,,,
WV,2014,Energy,41912,Direct tax,83951,Total Returns filed,167902,Total Dollar Amount,8636234.48
WV,2014,Financials,37738,Indirect tax,83951,Filed by WK Product,25186,Dollar Amount by product ,1440252.24
WV,2014,Health Care,4717,,,,,,
WV,2014,Industrials,32232,,,,,,
WV,2014,Information Technology,24294,,,,,,
WV,2014,Real Estate,21845,,,,,,
WV,2014,Others,5164,,,,,,
WV,2015,Energy,34881,Direct tax,54193,Total Returns filed,132176,Total Dollar Amount,8636234.48
WV,2015,Financials,14574,Indirect tax,77983,Filed by WK Product,21149,Dollar Amount by product ,1440252.24
WV,2015,Health Care,4636,,,,,,
WV,2015,Industrials,37493,,,,,,
WV,2015,Information Technology,4535,,,,,,
WV,2015,Real Estate,34460,,,,,,
WV,2015,Others,1597,,,,,,
WV,2016,Energy,34157,Direct tax,127988,Total Returns filed,220668,Total Dollar Amount,8636234.48
WV,2016,Financials,18376,Indirect tax,92680,Filed by WK Product,48547,Dollar Amount by product ,1440252.24
WV,2016,Health Care,45715,,,,,,
WV,2016,Industrials,28240,,,,,,
WV,2016,Information Technology,13903,,,,,,
WV,2016,Real Estate,41043,,,,,,
WV,2016,Others,39234,,,,,,
WI,2010,Energy,34369,Direct tax,95347,Total Returns filed,194585,Total Dollar Amount,8636234.48
WI,2010,Financials,28254,Indirect tax,99238,Filed by WK Product,85618,Dollar Amount by product ,1440252.24
WI,2010,Health Care,3800,,,,,,
WI,2010,Industrials,47041,,,,,,
WI,2010,Information Technology,12839,,,,,,
WI,2010,Real Estate,45099,,,,,,
WI,2010,Others,23183,,,,,,
WI,2011,Energy,33037,Direct tax,122941,Total Returns filed,219537,Total Dollar Amount,8636234.48
WI,2011,Financials,26592,Indirect tax,96596,Filed by WK Product,63666,Dollar Amount by product ,1440252.24
WI,2011,Health Care,43218,,,,,,
WI,2011,Industrials,18125,,,,,,
WI,2011,Information Technology,49125,,,,,,
WI,2011,Real Estate,31394,,,,,,
WI,2011,Others,18046,,,,,,
WI,2012,Energy,9001,Direct tax,61789,Total Returns filed,104726,Total Dollar Amount,8636234.48
WI,2012,Financials,18040,Indirect tax,42937,Filed by WK Product,50269,Dollar Amount by product ,1440252.24
WI,2012,Health Care,10120,,,,,,
WI,2012,Industrials,8012,,,,,,
WI,2012,Information Technology,5817,,,,,,
WI,2012,Real Estate,11935,,,,,,
WI,2012,Others,41801,,,,,,
WI,2013,Energy,32890,Direct tax,55691,Total Returns filed,107098,Total Dollar Amount,8636234.48
WI,2013,Financials,38769,Indirect tax,51407,Filed by WK Product,32130,Dollar Amount by product ,1440252.24
WI,2013,Health Care,8517,,,,,,
WI,2013,Industrials,10815,,,,,,
WI,2013,Information Technology,9822,,,,,,
WI,2013,Real Estate,3681,,,,,,
WI,2013,Others,2604,,,,,,
WI,2014,Energy,5624,Direct tax,50223,Total Returns filed,116797,Total Dollar Amount,8636234.48
WI,2014,Financials,20990,Indirect tax,66574,Filed by WK Product,40879,Dollar Amount by product ,1440252.24
WI,2014,Health Care,34357,,,,,,
WI,2014,Industrials,15896,,,,,,
WI,2014,Information Technology,6877,,,,,,
WI,2014,Real Estate,1350,,,,,,
WI,2014,Others,31703,,,,,,
WI,2015,Energy,9100,Direct tax,47564,Total Returns filed,110612,Total Dollar Amount,8636234.48
WI,2015,Financials,27989,Indirect tax,63048,Filed by WK Product,21017,Dollar Amount by product ,1440252.24
WI,2015,Health Care,10680,,,,,,
WI,2015,Industrials,25867,,,,,,
WI,2015,Information Technology,11410,,,,,,
WI,2015,Real Estate,1821,,,,,,
WI,2015,Others,23745,,,,,,
WI,2016,Energy,20177,Direct tax,71285,Total Returns filed,148510,Total Dollar Amount,8636234.48
WI,2016,Financials,10604,Indirect tax,77225,Filed by WK Product,69800,Dollar Amount by product ,1440252.24
WI,2016,Health Care,37884,,,,,,
WI,2016,Industrials,8790,,,,,,
WI,2016,Information Technology,22016,,,,,,
WI,2016,Real Estate,12894,,,,,,
WI,2016,Others,36145,,,,,,
WY,2010,Energy,13130,Direct tax,68117,Total Returns filed,128521,Total Dollar Amount,8636234.48
WY,2010,Financials,7394,Indirect tax,60404,Filed by WK Product,64261,Dollar Amount by product ,1440252.24
WY,2010,Health Care,17549,,,,,,
WY,2010,Industrials,24054,,,,,,
WY,2010,Information Technology,34988,,,,,,
WY,2010,Real Estate,1233,,,,,,
WY,2010,Others,30173,,,,,,
WY,2011,Energy,30054,Direct tax,115181,Total Returns filed,217322,Total Dollar Amount,8636234.48
WY,2011,Financials,39282,Indirect tax,102141,Filed by WK Product,34772,Dollar Amount by product ,1440252.24
WY,2011,Health Care,48378,,,,,,
WY,2011,Industrials,16662,,,,,,
WY,2011,Information Technology,20030,,,,,,
WY,2011,Real Estate,27179,,,,,,
WY,2011,Others,35737,,,,,,
WY,2012,Energy,40007,Direct tax,102469,Total Returns filed,189756,Total Dollar Amount,8636234.48
WY,2012,Financials,28166,Indirect tax,87287,Filed by WK Product,36054,Dollar Amount by product ,1440252.24
WY,2012,Health Care,18720,,,,,,
WY,2012,Industrials,19956,,,,,,
WY,2012,Information Technology,3595,,,,,,
